"bin","tree_id","tree_in_bin","prop1","k","mean_mast","mean_coph","mean_preserved_cherries"
"35-40%",139,11,0.375,5,26.8,0.471241206423273,0.8
"35-40%",139,11,0.375,6,23.6666666666667,0.390114500956496,0.6
"35-40%",139,11,0.375,7,23.8,0.31468447710906,0.533333333333333
"35-40%",139,11,0.375,8,22.3333333333333,0.247617950366483,0.666666666666667
"35-40%",139,11,0.375,9,19,0.190260234916966,0.466666666666667
"35-40%",139,11,0.375,10,20.0666666666667,0.138265188169581,0.4
"35-40%",139,11,0.375,11,18.5333333333333,0.095866982690906,0.2
"35-40%",139,11,0.375,12,15,0.0610080977576359,0.0666666666666667
"35-40%",139,11,0.375,13,16.4,0.0338239604706588,0.266666666666667
"35-40%",139,11,0.375,14,15.6666666666667,0.0142277015116165,0.266666666666667
"35-40%",139,11,0.375,15,15.2,0.00223314379702064,0.266666666666667
"35-40%",139,11,0.375,16,15.5333333333333,-0.00203502958935473,0.466666666666667
"35-40%",139,11,0.375,17,15.6,0.00090809352272842,0.466666666666667
"35-40%",139,11,0.375,18,15.5333333333333,0.013709970161895,0.266666666666667
"35-40%",139,11,0.375,19,17.6666666666667,0.0326829684605551,0.466666666666667
"35-40%",139,11,0.375,20,16.1333333333333,0.059982173428866,0.333333333333333
"35-40%",139,11,0.375,21,18.4,0.0946753171955385,0.533333333333333
"35-40%",139,11,0.375,22,18.5333333333333,0.139594517584103,0.4
"35-40%",139,11,0.375,23,21.5333333333333,0.189718896998832,0.533333333333333
"35-40%",139,11,0.375,24,19.8666666666667,0.248471268508288,0.266666666666667
"35-40%",139,11,0.375,25,24.7333333333333,0.314863042665773,0.733333333333333
"35-40%",139,11,0.375,26,24.5333333333333,0.389326708313159,0.8
"35-40%",139,11,0.375,27,25.0666666666667,0.471947649872346,0.533333333333333
"35-40%",139,11,0.375,28,25.3333333333333,0.56182853696521,0.6
"35-40%",139,11,0.375,29,28.7333333333333,0.659989493034331,0.733333333333333
"35-40%",139,11,0.375,30,29.8666666666667,0.765380354138051,1.26666666666667
"35-40%",139,11,0.375,31,30.9333333333333,0.878849671648799,1.8
"35-40%",139,11,0.375,32,32,1,2
"35-40%",150,12,0.375,1,30.8666666666667,0.878849671648799,1.46666666666667
"35-40%",150,12,0.375,2,29.8,0.765482616779097,0.933333333333333
"35-40%",150,12,0.375,3,28.9333333333333,0.659860549498061,0.866666666666667
"35-40%",150,12,0.375,4,27.2,0.56174356410055,0.8
"35-40%",150,12,0.375,5,26.2666666666667,0.471260400878487,0.866666666666667
"35-40%",150,12,0.375,6,23.8,0.389748863551316,0.533333333333333
"35-40%",150,12,0.375,7,23,0.315319626094317,0.466666666666667
"35-40%",150,12,0.375,8,22.0666666666667,0.24817934151721,0.6
"35-40%",150,12,0.375,9,21,0.189334918763777,0.466666666666667
"35-40%",150,12,0.375,10,19.2,0.139068390074974,0.6
"35-40%",150,12,0.375,11,17.8666666666667,0.0960111895068715,0.2
"35-40%",150,12,0.375,12,18.5333333333333,0.0610469937913987,0.333333333333333
"35-40%",150,12,0.375,13,16.2666666666667,0.033953079866173,0.2
"35-40%",150,12,0.375,14,16.6666666666667,0.0140358726570489,0.333333333333333
"35-40%",150,12,0.375,15,15.8,0.00210274914809728,0.333333333333333
"35-40%",150,12,0.375,16,16.0666666666667,-0.00117527242999358,0.4
"35-40%",150,12,0.375,17,16.2,0.0017097391862,0.4
"35-40%",150,12,0.375,18,16.9333333333333,0.0142277015116165,0.333333333333333
"35-40%",150,12,0.375,19,16.4,0.0326882586384754,0.333333333333333
"35-40%",150,12,0.375,20,17,0.0604959179965181,0.2
"35-40%",150,12,0.375,21,17.0666666666667,0.0959935515796017,0.266666666666667
"35-40%",150,12,0.375,22,20.8666666666667,0.139467042381428,0.466666666666667
"35-40%",150,12,0.375,23,20.4666666666667,0.189232615647762,0.4
"35-40%",150,12,0.375,24,20.8666666666667,0.247846676560126,0.333333333333333
"35-40%",150,12,0.375,25,24.3333333333333,0.315497583130748,0.733333333333333
"35-40%",150,12,0.375,26,23.6666666666667,0.390142008107944,0.6
"35-40%",150,12,0.375,27,27,0.471894197116171,0.666666666666667
"35-40%",150,12,0.375,28,25.6666666666667,0.562331394397836,0.666666666666667
"35-40%",150,12,0.375,29,29,0.659764101739719,0.933333333333333
"35-40%",150,12,0.375,30,29.9333333333333,0.765503300130204,1
"35-40%",150,12,0.375,31,30.8666666666667,0.878849671648799,1.4
"35-40%",150,12,0.375,32,32,1,2
"35-40%",165,13,0.375,1,30.9333333333333,0.878901109816945,0.8
"35-40%",165,13,0.375,2,29.9333333333333,0.765748038000022,0.666666666666667
"35-40%",165,13,0.375,3,29,0.65968581662133,0.133333333333333
"35-40%",165,13,0.375,4,27.2666666666667,0.56177836938167,0
"35-40%",165,13,0.375,5,25.4666666666667,0.472300871596883,0
"35-40%",165,13,0.375,6,23.1333333333333,0.389966229038968,0
"35-40%",165,13,0.375,7,22.8666666666667,0.315846913226591,0
"35-40%",165,13,0.375,8,22.8666666666667,0.248052939922341,0
"35-40%",165,13,0.375,9,19.7333333333333,0.189043758265382,0
"35-40%",165,13,0.375,10,19.8,0.139300720847447,0
"35-40%",165,13,0.375,11,19,0.0953676825033826,0
"35-40%",165,13,0.375,12,17.4,0.0614095395518296,0
"35-40%",165,13,0.375,13,16.6666666666667,0.0329464974295037,0
"35-40%",165,13,0.375,14,16.4,0.0139028545193779,0
"35-40%",165,13,0.375,15,15.6,0.00301733770568798,0
"35-40%",165,13,0.375,16,16,-0.00189920874882089,0
"35-40%",165,13,0.375,17,16.6,0.00275563540027766,0
"35-40%",165,13,0.375,18,16.7333333333333,0.0133128219878977,0
"35-40%",165,13,0.375,19,16,0.0337001117125256,0
"35-40%",165,13,0.375,20,16.6,0.0589302374759698,0
"35-40%",165,13,0.375,21,16.9333333333333,0.0955225518793586,0
"35-40%",165,13,0.375,22,18.6,0.137753866562728,0
"35-40%",165,13,0.375,23,21.6666666666667,0.189821890454483,0
"35-40%",165,13,0.375,24,20.9333333333333,0.248959839286453,0
"35-40%",165,13,0.375,25,24.2666666666667,0.315386125029116,0
"35-40%",165,13,0.375,26,24.6666666666667,0.38963513841885,0
"35-40%",165,13,0.375,27,26.2,0.472116958537708,0
"35-40%",165,13,0.375,28,26.4,0.561711837266798,0.0666666666666667
"35-40%",165,13,0.375,29,29,0.660100273930649,0.466666666666667
"35-40%",165,13,0.375,30,29.8666666666667,0.765421720840264,0.4
"35-40%",165,13,0.375,31,30.9333333333333,0.878883963760896,0.933333333333333
"35-40%",165,13,0.375,32,32,1,2
"35-40%",173,14,0.375,1,30.9333333333333,0.878866817704848,1.53333333333333
"35-40%",173,14,0.375,2,29.9333333333333,0.765789404702235,1.13333333333333
"35-40%",173,14,0.375,3,28.8666666666667,0.659796597517649,1
"35-40%",173,14,0.375,4,27.0666666666667,0.561806393122074,1
"35-40%",173,14,0.375,5,25.0666666666667,0.472189605749098,0.6
"35-40%",173,14,0.375,6,23.4666666666667,0.389993736190416,0.466666666666667
"35-40%",173,14,0.375,7,23.3333333333333,0.315084341864654,0.6
"35-40%",173,14,0.375,8,21.3333333333333,0.248305743112079,0.533333333333333
"35-40%",173,14,0.375,9,21.8666666666667,0.189789702415546,0.4
"35-40%",173,14,0.375,10,19.2666666666667,0.139415572815587,0.266666666666667
"35-40%",173,14,0.375,11,18.6666666666667,0.0924068060885933,0.333333333333333
"35-40%",173,14,0.375,12,17,0.0606901078325189,0.2
"35-40%",173,14,0.375,13,16.8666666666667,0.0330703461876369,0.533333333333333
"35-40%",173,14,0.375,14,15.0666666666667,0.013904251355905,0.0666666666666667
"35-40%",173,14,0.375,15,15.6,0.00275654840784128,0.2
"35-40%",173,14,0.375,16,15.1333333333333,-0.00124099135459028,0
"35-40%",173,14,0.375,17,15.1333333333333,0.00249575910999457,0.2
"35-40%",173,14,0.375,18,15,0.0144881504408502,0.266666666666667
"35-40%",173,14,0.375,19,16.1333333333333,0.0334418729214973,0.2
"35-40%",173,14,0.375,20,16.4,0.0606310376887364,0.133333333333333
"35-40%",173,14,0.375,21,18.0666666666667,0.0954451171913706,0.4
"35-40%",173,14,0.375,22,18.4,0.138866115275504,0.266666666666667
"35-40%",173,14,0.375,23,21,0.189371107625881,0.533333333333333
"35-40%",173,14,0.375,24,23.0666666666667,0.248344866913419,0.666666666666667
"35-40%",173,14,0.375,25,23.2666666666667,0.315084341864654,0.466666666666667
"35-40%",173,14,0.375,26,24.3333333333333,0.389872971424336,0.6
"35-40%",173,14,0.375,27,26.6,0.471744542357958,0.666666666666667
"35-40%",173,14,0.375,28,26.8,0.561806393122074,0.6
"35-40%",173,14,0.375,29,28.8666666666667,0.659911207915942,0.933333333333333
"35-40%",173,14,0.375,30,29.8666666666667,0.765482616779097,1.13333333333333
"35-40%",173,14,0.375,31,30.9333333333333,0.878883963760896,1.33333333333333
"35-40%",173,14,0.375,32,32,1,2
"35-40%",177,15,0.375,1,31.0666666666667,0.878935401929042,1.93333333333333
"35-40%",177,15,0.375,2,29.9333333333333,0.765359670786944,1.93333333333333
"35-40%",177,15,0.375,3,28.9333333333333,0.659814760157601,1.46666666666667
"35-40%",177,15,0.375,4,28.1333333333333,0.562270742180234,1.6
"35-40%",177,15,0.375,5,25.0666666666667,0.471482932574057,1.06666666666667
"35-40%",177,15,0.375,6,25.4666666666667,0.388925020592836,1.06666666666667
"35-40%",177,15,0.375,7,24.9333333333333,0.316195634802153,1.13333333333333
"35-40%",177,15,0.375,8,23.9333333333333,0.247950615323567,0.8
"35-40%",177,15,0.375,9,23.2666666666667,0.190382978045434,1.06666666666667
"35-40%",177,15,0.375,10,22.2,0.139403659979128,0.866666666666667
"35-40%",177,15,0.375,11,20.4,0.095399454673173,0.6
"35-40%",177,15,0.375,12,20,0.0610469937913987,0.666666666666667
"35-40%",177,15,0.375,13,19.8,0.0321770516937998,0.533333333333333
"35-40%",177,15,0.375,14,19.2,0.0137740268912882,0.333333333333333
"35-40%",177,15,0.375,15,18.9333333333333,0.00249484610243096,0.6
"35-40%",177,15,0.375,16,19.6,-0.00189920874882089,0.933333333333333
"35-40%",177,15,0.375,17,18.9333333333333,0.00262524075135431,0.733333333333333
"35-40%",177,15,0.375,18,18.9333333333333,0.0139693635882134,0.466666666666667
"35-40%",177,15,0.375,19,19.4666666666667,0.033318024163364,0.466666666666667
"35-40%",177,15,0.375,20,19.2666666666667,0.0619807894567299,0.266666666666667
"35-40%",177,15,0.375,21,20.1333333333333,0.0968618958732017,0.533333333333333
"35-40%",177,15,0.375,22,20.5333333333333,0.140080592721886,0.666666666666667
"35-40%",177,15,0.375,23,23.4,0.188355236383161,1
"35-40%",177,15,0.375,24,23.8666666666667,0.248468690327945,1.4
"35-40%",177,15,0.375,25,23.6,0.315493986882098,1
"35-40%",177,15,0.375,26,26.4,0.389097065051633,1.46666666666667
"35-40%",177,15,0.375,27,26.8666666666667,0.471613622603024,1.46666666666667
"35-40%",177,15,0.375,28,28.2666666666667,0.561555727550473,1.66666666666667
"35-40%",177,15,0.375,29,28.9333333333333,0.659347346938834,1.46666666666667
"35-40%",177,15,0.375,30,30,0.765482616779097,1.73333333333333
"35-40%",177,15,0.375,31,31.1333333333333,0.878883963760896,1.93333333333333
"35-40%",177,15,0.375,32,32,1,2
"35-40%",183,16,0.375,1,30.9333333333333,0.878883963760896,0.8
"35-40%",183,16,0.375,2,29.7333333333333,0.76560556277125,0.333333333333333
"35-40%",183,16,0.375,3,29,0.65989304527599,0.333333333333333
"35-40%",183,16,0.375,4,28,0.561937280547895,0.0666666666666667
"35-40%",183,16,0.375,5,24.8,0.471594198421842,0
"35-40%",183,16,0.375,6,24.6,0.389397305413364,0
"35-40%",183,16,0.375,7,23.0666666666667,0.314980684780604,0
"35-40%",183,16,0.375,8,21.6666666666667,0.249031045494349,0
"35-40%",183,16,0.375,9,20.5333333333333,0.188936763986565,0
"35-40%",183,16,0.375,10,20.8666666666667,0.137903961398281,0
"35-40%",183,16,0.375,11,20.2666666666667,0.0966087580958103,0
"35-40%",183,16,0.375,12,17.9333333333333,0.061344809606496,0
"35-40%",183,16,0.375,13,16.4,0.0337001117125256,0
"35-40%",183,16,0.375,14,16.7333333333333,0.0128052914801712,0
"35-40%",183,16,0.375,15,16.3333333333333,0.00275563540027766,0
"35-40%",183,16,0.375,16,16,-0.00262266580435152,0
"35-40%",183,16,0.375,17,16.4666666666667,0.00130982936202782,0
"35-40%",183,16,0.375,18,15.6666666666667,0.0128040177577654,0
"35-40%",183,16,0.375,19,17.2666666666667,0.0326935292758563,0
"35-40%",183,16,0.375,20,17.5333333333333,0.06078650920353,0
"35-40%",183,16,0.375,21,17.9333333333333,0.0963556203184189,0
"35-40%",183,16,0.375,22,19.9333333333333,0.138546361671702,0
"35-40%",183,16,0.375,23,18.6666666666667,0.190592275440266,0
"35-40%",183,16,0.375,24,20.7333333333333,0.249621940871288,0
"35-40%",183,16,0.375,25,23.7333333333333,0.31567255243881,0
"35-40%",183,16,0.375,26,25.2,0.389328211843239,0
"35-40%",183,16,0.375,27,25.6,0.472654093321419,0
"35-40%",183,16,0.375,28,26.4666666666667,0.561923092820486,0
"35-40%",183,16,0.375,29,28.9333333333333,0.65996416382539,0.333333333333333
"35-40%",183,16,0.375,30,30,0.765707825412296,0.666666666666667
"35-40%",183,16,0.375,31,31,0.878866817704848,0.933333333333333
"35-40%",183,16,0.375,32,32,1,2
"35-40%",190,17,0.375,1,30.9333333333333,0.878866817704848,1.93333333333333
"35-40%",190,17,0.375,2,29.8,0.765319458199218,1.73333333333333
"35-40%",190,17,0.375,3,29,0.660178559049038,1.93333333333333
"35-40%",190,17,0.375,4,27.7333333333333,0.56136418790705,1.2
"35-40%",190,17,0.375,5,26.8,0.471763736813172,1.26666666666667
"35-40%",190,17,0.375,6,24.2666666666667,0.389331554950179,1
"35-40%",190,17,0.375,7,24.3333333333333,0.315913412161391,0.866666666666667
"35-40%",190,17,0.375,8,22.1333333333333,0.248281666115985,0.733333333333333
"35-40%",190,17,0.375,9,23.1333333333333,0.189514290766801,0.866666666666667
"35-40%",190,17,0.375,10,19.8,0.138725306440218,0.533333333333333
"35-40%",190,17,0.375,11,20.3333333333333,0.0962466893569931,0.6
"35-40%",190,17,0.375,12,18.4,0.0607346636678329,0.266666666666667
"35-40%",190,17,0.375,13,19.1333333333333,0.033183634130469,0.6
"35-40%",190,17,0.375,14,18.7333333333333,0.0119569210252879,0.133333333333333
"35-40%",190,17,0.375,15,17.7333333333333,0.00262524075135431,0.266666666666667
"35-40%",190,17,0.375,16,18.1333333333333,-0.0020301673347176,0.133333333333333
"35-40%",190,17,0.375,17,18.3333333333333,0.00327812700353468,0.533333333333333
"35-40%",190,17,0.375,18,18.5333333333333,0.0149404282246515,0.333333333333333
"35-40%",190,17,0.375,19,19.5333333333333,0.0331994655831511,0.333333333333333
"35-40%",190,17,0.375,20,19.4,0.0615389994424968,0.533333333333333
"35-40%",190,17,0.375,21,19.4666666666667,0.0961377583955672,0.533333333333333
"35-40%",190,17,0.375,22,20,0.139800129617841,0.6
"35-40%",190,17,0.375,23,21.6,0.190715018568734,0.8
"35-40%",190,17,0.375,24,20.7333333333333,0.248239964134301,0.8
"35-40%",190,17,0.375,25,23.5333333333333,0.31572927111176,0.933333333333333
"35-40%",190,17,0.375,26,25.2,0.389304047798731,0.933333333333333
"35-40%",190,17,0.375,27,25.9333333333333,0.47174431263199,1
"35-40%",190,17,0.375,28,27.1333333333333,0.561862440602883,1.4
"35-40%",190,17,0.375,29,28.9333333333333,0.65999665960332,1.46666666666667
"35-40%",190,17,0.375,30,29.8666666666667,0.765217195558172,1.6
"35-40%",190,17,0.375,31,31,0.878883963760896,1.86666666666667
"35-40%",190,17,0.375,32,32,1,2
"35-40%",196,18,0.375,1,30.8666666666667,0.878918255872993,1.8
"35-40%",196,18,0.375,2,29.9333333333333,0.765503300130204,1.66666666666667
"35-40%",196,18,0.375,3,28.8666666666667,0.659867716067049,1.4
"35-40%",196,18,0.375,4,27.8666666666667,0.561552024457127,1.4
"35-40%",196,18,0.375,5,26.7333333333333,0.471777804379658,1
"35-40%",196,18,0.375,6,24.7333333333333,0.389780067229438,0.666666666666667
"35-40%",196,18,0.375,7,24.0666666666667,0.314811899485741,1
"35-40%",196,18,0.375,8,20.7333333333333,0.24817934151721,0.266666666666667
"35-40%",196,18,0.375,9,21.7333333333333,0.189473410741896,0.666666666666667
"35-40%",196,18,0.375,10,20.8666666666667,0.137635677360319,0.6
"35-40%",196,18,0.375,11,19.5333333333333,0.0947842481569643,0.4
"35-40%",196,18,0.375,12,19.3333333333333,0.0609620897360454,0.466666666666667
"35-40%",196,18,0.375,13,18,0.0343404380527154,0.333333333333333
"35-40%",196,18,0.375,14,17.2,0.0136448579295866,0.333333333333333
"35-40%",196,18,0.375,15,17.2,0.00117852170554086,0.2
"35-40%",196,18,0.375,16,16.8,-0.000848594860196834,0.266666666666667
"35-40%",196,18,0.375,17,17.2666666666667,0.00301642469812436,0.533333333333333
"35-40%",196,18,0.375,18,17.4,0.0139679667516863,0.133333333333333
"35-40%",196,18,0.375,19,17.8,0.0340821992616871,0.266666666666667
"35-40%",196,18,0.375,20,19.2666666666667,0.0596641835037491,0.533333333333333
"35-40%",196,18,0.375,21,18.7333333333333,0.0962466893569931,0.533333333333333
"35-40%",196,18,0.375,22,18.7333333333333,0.139224004812536,0.266666666666667
"35-40%",196,18,0.375,23,20.2,0.189825891277649,0.4
"35-40%",196,18,0.375,24,22,0.248243506330322,0.666666666666667
"35-40%",196,18,0.375,25,23.4,0.315386125029116,0.866666666666667
"35-40%",196,18,0.375,26,24.5333333333333,0.389514373652769,1
"35-40%",196,18,0.375,27,25.8,0.471821320178814,0.8
"35-40%",196,18,0.375,28,27.1333333333333,0.562331767914865,1.13333333333333
"35-40%",196,18,0.375,29,28.8,0.659807593588612,1.33333333333333
"35-40%",196,18,0.375,30,29.8,0.765626246122357,1.46666666666667
"35-40%",196,18,0.375,31,30.9333333333333,0.878918255872993,1.8
"35-40%",196,18,0.375,32,32,1,2
"35-40%",197,19,0.375,1,30.8,0.878918255872993,1.26666666666667
"35-40%",197,19,0.375,2,29.8,0.765810088053342,0.933333333333333
"35-40%",197,19,0.375,3,28.8666666666667,0.659314851160905,1
"35-40%",197,19,0.375,4,25.5333333333333,0.562154042481822,0.666666666666667
"35-40%",197,19,0.375,5,24.6666666666667,0.471371666726272,0.733333333333333
"35-40%",197,19,0.375,6,24.2666666666667,0.389424812564811,0.6
"35-40%",197,19,0.375,7,24.0666666666667,0.315268482914285,0.733333333333333
"35-40%",197,19,0.375,8,19.6666666666667,0.249385209267184,0.266666666666667
"35-40%",197,19,0.375,9,21.4,0.188573225763963,0.466666666666667
"35-40%",197,19,0.375,10,20.3333333333333,0.137022127019861,0.4
"35-40%",197,19,0.375,11,18.9333333333333,0.0963732582456888,0.4
"35-40%",197,19,0.375,12,16.6,0.0606844480309678,0.4
"35-40%",197,19,0.375,13,15.1333333333333,0.0326935292758563,0.266666666666667
"35-40%",197,19,0.375,14,15.6666666666667,0.0136373276465245,0.466666666666667
"35-40%",197,19,0.375,15,15.4,0.0010481270566175,0.266666666666667
"35-40%",197,19,0.375,16,15.1333333333333,-0.00183444835081757,0.133333333333333
"35-40%",197,19,0.375,17,14.8666666666667,0.00170101330879788,0.0666666666666667
"35-40%",197,19,0.375,18,14.6666666666667,0.0137085733253679,0.0666666666666667
"35-40%",197,19,0.375,19,14.5333333333333,0.0334418729214973,0.333333333333333
"35-40%",197,19,0.375,20,15.9333333333333,0.0607290038662818,0.0666666666666667
"35-40%",197,19,0.375,21,18.4666666666667,0.0962290514297232,0.6
"35-40%",197,19,0.375,22,18.8,0.139696746317709,0.333333333333333
"35-40%",197,19,0.375,23,20.2,0.188600722640097,0.333333333333333
"35-40%",197,19,0.375,24,21.2666666666667,0.248478309903072,0.6
"35-40%",197,19,0.375,25,21.6666666666667,0.315493986882098,0.4
"35-40%",197,19,0.375,26,24.6,0.389171396762017,0.866666666666667
"35-40%",197,19,0.375,27,26,0.47181695984338,0.733333333333333
"35-40%",197,19,0.375,28,27.6666666666667,0.561457468601851,0.733333333333333
"35-40%",197,19,0.375,29,28.8666666666667,0.659971330394379,0.933333333333333
"35-40%",197,19,0.375,30,29.8,0.765401037489158,1.2
"35-40%",197,19,0.375,31,30.9333333333333,0.878935401929042,1.26666666666667
"35-40%",197,19,0.375,32,32,1,2
"35-40%",208,20,0.375,1,31,0.878832525592751,1.8
"35-40%",208,20,0.375,2,29.8666666666667,0.765359670786944,1.6
"35-40%",208,20,0.375,3,28.6,0.660199019180557,1.26666666666667
"35-40%",208,20,0.375,4,27.7333333333333,0.561109819242103,1.2
"35-40%",208,20,0.375,5,26.7333333333333,0.471333048089877,1.13333333333333
"35-40%",208,20,0.375,6,24.8,0.389035011115123,0.733333333333333
"35-40%",208,20,0.375,7,23,0.315447048470997,0.6
"35-40%",208,20,0.375,8,21.0666666666667,0.24873111309281,0.333333333333333
"35-40%",208,20,0.375,9,20.2,0.190260234916966,0.666666666666667
"35-40%",208,20,0.375,10,19.4666666666667,0.139467042381428,0.6
"35-40%",208,20,0.375,11,20.2,0.0957404138022103,0.533333333333333
"35-40%",208,20,0.375,12,19.1333333333333,0.0601505293532961,0.533333333333333
"35-40%",208,20,0.375,13,18.7333333333333,0.0334418729214973,0.4
"35-40%",208,20,0.375,14,18.0666666666667,0.0136448579295866,0.333333333333333
"35-40%",208,20,0.375,15,17.6666666666667,0.00288694305676463,0.2
"35-40%",208,20,0.375,16,17.7333333333333,-0.000979553446093544,0.2
"35-40%",208,20,0.375,17,17.4,0.00275563540027766,0.4
"35-40%",208,20,0.375,18,17.7333333333333,0.0132566368751785,0.266666666666667
"35-40%",208,20,0.375,19,18.6,0.0335709923170114,0.2
"35-40%",208,20,0.375,20,20,0.0601779280714011,0.6
"35-40%",208,20,0.375,21,19.8,0.0936558831070643,0.466666666666667
"35-40%",208,20,0.375,22,19.2,0.13978679598523,0.466666666666667
