"bin","tree_id","tree_in_bin","prop1","k","rep","mast","coph","preserved_cherries"
"40-45%",200,12,0.4375,12,7,14,0.0622710622710623,0
"40-45%",200,12,0.4375,12,8,13,0.0625076307917994,0
"40-45%",200,12,0.4375,12,9,19,0.0625076307917994,0
"40-45%",200,12,0.4375,12,10,20,0.0622710622710623,1
"40-45%",200,12,0.4375,12,11,12,0.0622710622710623,0
"40-45%",200,12,0.4375,12,12,20,0.0622710622710623,1
"40-45%",200,12,0.4375,12,13,18,0.0616514799285108,1
"40-45%",200,12,0.4375,12,14,16,0.0616514799285108,1
"40-45%",200,12,0.4375,12,15,20,0.0616514799285108,1
"40-45%",200,12,0.4375,13,1,12,0.0350997675031878,0
"40-45%",200,12,0.4375,13,2,15,0.033796015132943,0
"40-45%",200,12,0.4375,13,3,18,0.0346325677311688,0
"40-45%",200,12,0.4375,13,4,18,0.0350997675031878,0
"40-45%",200,12,0.4375,13,5,18,0.0346325677311688,0
"40-45%",200,12,0.4375,13,6,18,0.033796015132943,0
"40-45%",200,12,0.4375,13,7,19,0.0346325677311688,1
"40-45%",200,12,0.4375,13,8,18,0.0350997675031878,0
"40-45%",200,12,0.4375,13,9,12,0.0350997675031878,0
"40-45%",200,12,0.4375,13,10,16,0.0346325677311688,1
"40-45%",200,12,0.4375,13,11,12,0.0350997675031878,0
"40-45%",200,12,0.4375,13,12,12,0.0346325677311688,0
"40-45%",200,12,0.4375,13,13,14,0.0346325677311688,0
"40-45%",200,12,0.4375,13,14,18,0.0350997675031878,0
"40-45%",200,12,0.4375,13,15,18,0.0350997675031878,0
"40-45%",200,12,0.4375,14,1,13,0.0146789237925026,0
"40-45%",200,12,0.4375,14,2,14,0.0146789237925026,0
"40-45%",200,12,0.4375,14,3,17,0.0153846153846154,0
"40-45%",200,12,0.4375,14,4,14,0.0146789237925026,0
"40-45%",200,12,0.4375,14,5,17,0.0153846153846154,0
"40-45%",200,12,0.4375,14,6,13,0.0156269076979498,0
"40-45%",200,12,0.4375,14,7,13,0.0135641618007287,0
"40-45%",200,12,0.4375,14,8,13,0.0135641618007287,0
"40-45%",200,12,0.4375,14,9,13,0.0156269076979498,0
"40-45%",200,12,0.4375,14,10,17,0.0153846153846154,0
"40-45%",200,12,0.4375,14,11,13,0.0153846153846154,0
"40-45%",200,12,0.4375,14,12,18,0.0135641618007287,1
"40-45%",200,12,0.4375,14,13,17,0.0153846153846154,0
"40-45%",200,12,0.4375,14,14,17,0.0153846153846154,0
"40-45%",200,12,0.4375,14,15,15,0.0153846153846154,0
"40-45%",200,12,0.4375,15,1,17,0.00384571365687101,1
"40-45%",200,12,0.4375,15,2,17,0.00335942015028975,1
"40-45%",200,12,0.4375,15,3,16,0.00335942015028975,0
"40-45%",200,12,0.4375,15,4,14,0.00384571365687101,0
"40-45%",200,12,0.4375,15,5,14,0.00384571365687101,0
"40-45%",200,12,0.4375,15,6,16,0.00239209544498145,0
"40-45%",200,12,0.4375,15,7,14,0.00335942015028975,0
"40-45%",200,12,0.4375,15,8,16,0.00384571365687101,0
"40-45%",200,12,0.4375,15,9,14,0.00384571365687101,0
"40-45%",200,12,0.4375,15,10,14,0.00384571365687101,0
"40-45%",200,12,0.4375,15,11,15,0.00335942015028975,1
"40-45%",200,12,0.4375,15,12,16,0.00384571365687101,0
"40-45%",200,12,0.4375,15,13,16,0.00239209544498145,0
"40-45%",200,12,0.4375,15,14,16,0.00384571365687101,0
"40-45%",200,12,0.4375,15,15,15,0.00239209544498145,1
"40-45%",200,12,0.4375,16,1,15,-0.000244200244200244,0
"40-45%",200,12,0.4375,16,2,15,-0.000244200244200244,0
"40-45%",200,12,0.4375,16,3,16,-0.000244200244200244,1
"40-45%",200,12,0.4375,16,4,15,-0.00221959011284652,0
"40-45%",200,12,0.4375,16,5,16,0,1
"40-45%",200,12,0.4375,16,6,16,-0.000978594919500171,1
"40-45%",200,12,0.4375,16,7,16,0,1
"40-45%",200,12,0.4375,16,8,16,0,1
"40-45%",200,12,0.4375,16,9,15,-0.000244200244200244,0
"40-45%",200,12,0.4375,16,10,15,-0.000244200244200244,0
"40-45%",200,12,0.4375,16,11,15,0,0
"40-45%",200,12,0.4375,16,12,15,-0.000244200244200244,0
"40-45%",200,12,0.4375,16,13,15,-0.000244200244200244,0
"40-45%",200,12,0.4375,16,14,15,-0.000244200244200244,0
"40-45%",200,12,0.4375,16,15,15,-0.000244200244200244,0
"40-45%",200,12,0.4375,17,1,16,0.00384571365687101,0
"40-45%",200,12,0.4375,17,2,14,0.00384571365687101,0
"40-45%",200,12,0.4375,17,3,15,0.00384571365687101,1
"40-45%",200,12,0.4375,17,4,14,0.00384571365687101,0
"40-45%",200,12,0.4375,17,5,14,0.00335942015028975,0
"40-45%",200,12,0.4375,17,6,14,0.00335942015028975,0
"40-45%",200,12,0.4375,17,7,15,0.00384571365687101,1
"40-45%",200,12,0.4375,17,8,17,0.00384571365687101,1
"40-45%",200,12,0.4375,17,9,17,0.00335942015028975,1
"40-45%",200,12,0.4375,17,10,16,0.00335942015028975,0
"40-45%",200,12,0.4375,17,11,14,0.00384571365687101,0
"40-45%",200,12,0.4375,17,12,16,0.00335942015028975,0
"40-45%",200,12,0.4375,17,13,16,0.00384571365687101,0
"40-45%",200,12,0.4375,17,14,15,0.00384571365687101,1
"40-45%",200,12,0.4375,17,15,16,0.00384571365687101,0
"40-45%",200,12,0.4375,18,1,13,0.0153846153846154,0
"40-45%",200,12,0.4375,18,2,14,0.0156269076979498,1
"40-45%",200,12,0.4375,18,3,17,0.0153846153846154,0
"40-45%",200,12,0.4375,18,4,13,0.0156269076979498,0
"40-45%",200,12,0.4375,18,5,14,0.0156269076979498,0
"40-45%",200,12,0.4375,18,6,18,0.0153846153846154,1
"40-45%",200,12,0.4375,18,7,17,0.0153846153846154,0
"40-45%",200,12,0.4375,18,8,13,0.0156269076979498,0
"40-45%",200,12,0.4375,18,9,17,0.0156269076979498,0
"40-45%",200,12,0.4375,18,10,17,0.0153846153846154,0
"40-45%",200,12,0.4375,18,11,17,0.0153846153846154,0
"40-45%",200,12,0.4375,18,12,17,0.0153846153846154,0
"40-45%",200,12,0.4375,18,13,17,0.0135641618007287,0
"40-45%",200,12,0.4375,18,14,13,0.0156269076979498,0
"40-45%",200,12,0.4375,18,15,18,0.0153846153846154,1
"40-45%",200,12,0.4375,19,1,19,0.0327754429503587,1
"40-45%",200,12,0.4375,19,2,12,0.0350997675031878,0
"40-45%",200,12,0.4375,19,3,18,0.033796015132943,0
"40-45%",200,12,0.4375,19,4,19,0.0350997675031878,1
"40-45%",200,12,0.4375,19,5,19,0.0350997675031878,1
"40-45%",200,12,0.4375,19,6,18,0.033796015132943,0
"40-45%",200,12,0.4375,19,7,12,0.0350997675031878,0
"40-45%",200,12,0.4375,19,8,15,0.033796015132943,0
"40-45%",200,12,0.4375,19,9,14,0.0350997675031878,0
"40-45%",200,12,0.4375,19,10,13,0.0346325677311688,0
"40-45%",200,12,0.4375,19,11,19,0.0346325677311688,1
"40-45%",200,12,0.4375,19,12,12,0.0346325677311688,0
"40-45%",200,12,0.4375,19,13,14,0.0350997675031878,1
"40-45%",200,12,0.4375,19,14,12,0.0350997675031878,0
"40-45%",200,12,0.4375,19,15,12,0.0350997675031878,0
"40-45%",200,12,0.4375,20,1,16,0.0625076307917994,1
"40-45%",200,12,0.4375,20,2,19,0.0622710622710623,0
"40-45%",200,12,0.4375,20,3,19,0.0622710622710623,0
"40-45%",200,12,0.4375,20,4,11,0.0622710622710623,0
"40-45%",200,12,0.4375,20,5,19,0.0622710622710623,0
"40-45%",200,12,0.4375,20,6,12,0.0622710622710623,0
"40-45%",200,12,0.4375,20,7,11,0.0622710622710623,0
"40-45%",200,12,0.4375,20,8,19,0.0622710622710623,0
"40-45%",200,12,0.4375,20,9,12,0.0625076307917994,0
"40-45%",200,12,0.4375,20,10,19,0.0622710622710623,0
"40-45%",200,12,0.4375,20,11,13,0.0616514799285108,0
"40-45%",200,12,0.4375,20,12,13,0.0622710622710623,0
"40-45%",200,12,0.4375,20,13,12,0.0622710622710623,0
"40-45%",200,12,0.4375,20,14,19,0.0616514799285108,0
"40-45%",200,12,0.4375,20,15,12,0.0625076307917994,0
"40-45%",200,12,0.4375,21,1,13,0.097178862892927,0
"40-45%",200,12,0.4375,21,2,12,0.0976078751958214,0
"40-45%",200,12,0.4375,21,3,21,0.0976078751958214,1
"40-45%",200,12,0.4375,21,4,20,0.0976078751958214,0
"40-45%",200,12,0.4375,21,5,14,0.097178862892927,0
"40-45%",200,12,0.4375,21,6,13,0.0976078751958214,0
"40-45%",200,12,0.4375,21,7,21,0.097178862892927,1
"40-45%",200,12,0.4375,21,8,20,0.0976078751958214,0
"40-45%",200,12,0.4375,21,9,13,0.0976078751958214,0
"40-45%",200,12,0.4375,21,10,21,0.097178862892927,1
"40-45%",200,12,0.4375,21,11,20,0.0976078751958214,0
"40-45%",200,12,0.4375,21,12,21,0.0966038545088662,1
"40-45%",200,12,0.4375,21,13,21,0.097178862892927,1
"40-45%",200,12,0.4375,21,14,20,0.0966038545088662,0
"40-45%",200,12,0.4375,21,15,14,0.0976078751958214,0
"40-45%",200,12,0.4375,22,1,21,0.139939073488524,0
"40-45%",200,12,0.4375,22,2,14,0.140642169281549,0
"40-45%",200,12,0.4375,22,3,13,0.140642169281549,0
"40-45%",200,12,0.4375,22,4,21,0.140642169281549,0
"40-45%",200,12,0.4375,22,5,15,0.140642169281549,1
"40-45%",200,12,0.4375,22,6,13,0.140642169281549,0
"40-45%",200,12,0.4375,22,7,13,0.140642169281549,0
"40-45%",200,12,0.4375,22,8,21,0.14041514041514,0
"40-45%",200,12,0.4375,22,9,22,0.140642169281549,1
"40-45%",200,12,0.4375,22,10,12,0.140642169281549,0
"40-45%",200,12,0.4375,22,11,22,0.14041514041514,1
"40-45%",200,12,0.4375,22,12,14,0.140642169281549,0
"40-45%",200,12,0.4375,22,13,22,0.139834177109331,1
"40-45%",200,12,0.4375,22,14,21,0.140642169281549,0
"40-45%",200,12,0.4375,22,15,21,0.139939073488524,0
"40-45%",200,12,0.4375,23,1,14,0.191370036734772,0
"40-45%",200,12,0.4375,23,2,23,0.191370036734772,1
"40-45%",200,12,0.4375,23,3,12,0.191370036734772,0
"40-45%",200,12,0.4375,23,4,13,0.191370036734772,0
"40-45%",200,12,0.4375,23,5,23,0.191370036734772,1
"40-45%",200,12,0.4375,23,6,13,0.191370036734772,0
"40-45%",200,12,0.4375,23,7,15,0.190998305635564,0
"40-45%",200,12,0.4375,23,8,15,0.191370036734772,1
"40-45%",200,12,0.4375,23,9,14,0.191370036734772,0
"40-45%",200,12,0.4375,23,10,23,0.190998305635564,1
"40-45%",200,12,0.4375,23,11,23,0.191370036734772,1
"40-45%",200,12,0.4375,23,12,12,0.191370036734772,0
"40-45%",200,12,0.4375,23,13,23,0.190998305635564,1
"40-45%",200,12,0.4375,23,14,22,0.191370036734772,0
"40-45%",200,12,0.4375,23,15,22,0.191370036734772,0
"40-45%",200,12,0.4375,24,1,24,0.249541704472544,1
"40-45%",200,12,0.4375,24,2,23,0.250030523167198,0
"40-45%",200,12,0.4375,24,3,23,0.24981684981685,0
"40-45%",200,12,0.4375,24,4,24,0.24981684981685,1
"40-45%",200,12,0.4375,24,5,13,0.24981684981685,0
"40-45%",200,12,0.4375,24,6,13,0.24981684981685,0
"40-45%",200,12,0.4375,24,7,23,0.249541704472544,0
"40-45%",200,12,0.4375,24,8,24,0.24981684981685,1
"40-45%",200,12,0.4375,24,9,24,0.249541704472544,1
"40-45%",200,12,0.4375,24,10,13,0.250030523167198,0
"40-45%",200,12,0.4375,24,11,24,0.249541704472544,1
"40-45%",200,12,0.4375,24,12,24,0.249541704472544,1
"40-45%",200,12,0.4375,24,13,13,0.250030523167198,0
"40-45%",200,12,0.4375,24,14,23,0.249541704472544,0
"40-45%",200,12,0.4375,24,15,13,0.250030523167198,0
"40-45%",200,12,0.4375,25,1,16,0.316090895959081,0
"40-45%",200,12,0.4375,25,2,13,0.316386252120039,0
"40-45%",200,12,0.4375,25,3,24,0.316090895959081,0
"40-45%",200,12,0.4375,25,4,16,0.316090895959081,0
"40-45%",200,12,0.4375,25,5,25,0.316090895959081,1
"40-45%",200,12,0.4375,25,6,25,0.316386252120039,1
"40-45%",200,12,0.4375,25,7,25,0.316090895959081,1
"40-45%",200,12,0.4375,25,8,24,0.316090895959081,0
"40-45%",200,12,0.4375,25,9,24,0.316386252120039,0
"40-45%",200,12,0.4375,25,10,25,0.316386252120039,1
"40-45%",200,12,0.4375,25,11,24,0.316386252120039,0
"40-45%",200,12,0.4375,25,12,14,0.316386252120039,0
"40-45%",200,12,0.4375,25,13,24,0.316090895959081,0
"40-45%",200,12,0.4375,25,14,25,0.316431292324597,1
"40-45%",200,12,0.4375,25,15,25,0.316431292324597,1
"40-45%",200,12,0.4375,26,1,26,0.39047619047619,1
"40-45%",200,12,0.4375,26,2,26,0.39047619047619,1
"40-45%",200,12,0.4375,26,3,26,0.39047619047619,1
"40-45%",200,12,0.4375,26,4,14,0.39047619047619,0
"40-45%",200,12,0.4375,26,5,26,0.39047619047619,1
"40-45%",200,12,0.4375,26,6,25,0.39047619047619,0
"40-45%",200,12,0.4375,26,7,14,0.39047619047619,0
"40-45%",200,12,0.4375,26,8,26,0.390459372880568,1
"40-45%",200,12,0.4375,26,9,26,0.390459372880568,1
"40-45%",200,12,0.4375,26,10,17,0.390459372880568,0
"40-45%",200,12,0.4375,26,11,25,0.390459372880568,0
"40-45%",200,12,0.4375,26,12,15,0.390672692448746,0
"40-45%",200,12,0.4375,26,13,26,0.392374207726535,2
"40-45%",200,12,0.4375,26,14,14,0.39047619047619,0
"40-45%",200,12,0.4375,26,15,14,0.390672692448746,0
"40-45%",200,12,0.4375,27,1,26,0.472656521351623,0
"40-45%",200,12,0.4375,27,2,27,0.472456633863476,1
"40-45%",200,12,0.4375,27,3,27,0.473450890764405,1
"40-45%",200,12,0.4375,27,4,27,0.473450890764405,1
"40-45%",200,12,0.4375,27,5,16,0.472456633863476,1
"40-45%",200,12,0.4375,27,6,26,0.472656521351623,0
"40-45%",200,12,0.4375,27,7,27,0.472656521351623,1
"40-45%",200,12,0.4375,27,8,26,0.472456633863476,0
"40-45%",200,12,0.4375,27,9,27,0.472456633863476,1
"40-45%",200,12,0.4375,27,10,15,0.472656521351623,0
"40-45%",200,12,0.4375,27,11,27,0.472456633863476,1
"40-45%",200,12,0.4375,27,12,14,0.472656521351623,0
"40-45%",200,12,0.4375,27,13,27,0.472656521351623,1
"40-45%",200,12,0.4375,27,14,27,0.472456633863476,1
"40-45%",200,12,0.4375,27,15,27,0.472656521351623,1
"40-45%",200,12,0.4375,28,1,28,0.562568677126195,1
"40-45%",200,12,0.4375,28,2,28,0.562692078712598,1
"40-45%",200,12,0.4375,28,3,28,0.565995478775862,2
"40-45%",200,12,0.4375,28,4,14,0.562393162393162,0
"40-45%",200,12,0.4375,28,5,15,0.562568677126195,0
"40-45%",200,12,0.4375,28,6,28,0.562393162393162,1
"40-45%",200,12,0.4375,28,7,27,0.562393162393162,0
"40-45%",200,12,0.4375,28,8,28,0.562692078712598,1
"40-45%",200,12,0.4375,28,9,28,0.562692078712598,1
"40-45%",200,12,0.4375,28,10,28,0.562393162393162,2
"40-45%",200,12,0.4375,28,11,27,0.562568677126195,0
"40-45%",200,12,0.4375,28,12,28,0.562692078712598,1
"40-45%",200,12,0.4375,28,13,28,0.565995478775862,1
"40-45%",200,12,0.4375,28,14,28,0.562393162393162,1
"40-45%",200,12,0.4375,28,15,14,0.562393162393162,0
"40-45%",200,12,0.4375,29,1,15,0.660180844429524,0
"40-45%",200,12,0.4375,29,2,29,0.660180844429524,1
"40-45%",200,12,0.4375,29,3,29,0.660180844429524,1
"40-45%",200,12,0.4375,29,4,29,0.660180844429524,1
"40-45%",200,12,0.4375,29,5,29,0.660180844429524,1
"40-45%",200,12,0.4375,29,6,29,0.660095519348751,1
"40-45%",200,12,0.4375,29,7,15,0.660180844429524,0
"40-45%",200,12,0.4375,29,8,29,0.660095519348751,1
"40-45%",200,12,0.4375,29,9,29,0.660180844429524,1
"40-45%",200,12,0.4375,29,10,29,0.660095519348751,2
"40-45%",200,12,0.4375,29,11,28,0.660095519348751,1
"40-45%",200,12,0.4375,29,12,29,0.660095519348751,1
"40-45%",200,12,0.4375,29,13,29,0.660180844429524,2
"40-45%",200,12,0.4375,29,14,29,0.661874408892175,2
"40-45%",200,12,0.4375,29,15,29,0.660180844429524,1
"40-45%",200,12,0.4375,30,1,17,0.765718477199542,0
"40-45%",200,12,0.4375,30,2,30,0.765567765567766,1
"40-45%",200,12,0.4375,30,3,30,0.765567765567766,1
"40-45%",200,12,0.4375,30,4,29,0.765567765567766,1
"40-45%",200,12,0.4375,30,5,30,0.766239821968634,2
"40-45%",200,12,0.4375,30,6,30,0.765567765567766,1
"40-45%",200,12,0.4375,30,7,29,0.765567765567766,1
"40-45%",200,12,0.4375,30,8,30,0.765567765567766,1
"40-45%",200,12,0.4375,30,9,29,0.765567765567766,1
"40-45%",200,12,0.4375,30,10,16,0.765718477199542,0
"40-45%",200,12,0.4375,30,11,30,0.765567765567766,1
"40-45%",200,12,0.4375,30,12,16,0.765718477199542,0
"40-45%",200,12,0.4375,30,13,30,0.765567765567766,2
"40-45%",200,12,0.4375,30,14,30,0.766239821968634,2
"40-45%",200,12,0.4375,30,15,30,0.765567765567766,1
"40-45%",200,12,0.4375,31,1,30,0.878959221353742,1
"40-45%",200,12,0.4375,31,2,31,0.879007552414904,2
"40-45%",200,12,0.4375,31,3,31,0.878959221353742,2
"40-45%",200,12,0.4375,31,4,31,0.878959221353742,2
"40-45%",200,12,0.4375,31,5,31,0.878959221353742,1
"40-45%",200,12,0.4375,31,6,31,0.878959221353742,1
"40-45%",200,12,0.4375,31,7,31,0.878959221353742,1
"40-45%",200,12,0.4375,31,8,31,0.878959221353742,2
"40-45%",200,12,0.4375,31,9,31,0.878959221353742,2
"40-45%",200,12,0.4375,31,10,31,0.879007552414904,2
"40-45%",200,12,0.4375,31,11,31,0.878959221353742,1
"40-45%",200,12,0.4375,31,12,31,0.879007552414904,2
"40-45%",200,12,0.4375,31,13,31,0.879007552414904,2
"40-45%",200,12,0.4375,31,14,31,0.878959221353742,1
"40-45%",200,12,0.4375,31,15,30,0.878959221353742,1
"40-45%",200,12,0.4375,32,1,32,1,2
"40-45%",200,12,0.4375,32,2,32,1,2
"40-45%",200,12,0.4375,32,3,32,1,2
"40-45%",200,12,0.4375,32,4,32,1,2
"40-45%",200,12,0.4375,32,5,32,1,2
"40-45%",200,12,0.4375,32,6,32,1,2
"40-45%",200,12,0.4375,32,7,32,1,2
"40-45%",200,12,0.4375,32,8,32,1,2
"40-45%",200,12,0.4375,32,9,32,1,2
"40-45%",200,12,0.4375,32,10,32,1,2
"40-45%",200,12,0.4375,32,11,32,1,2
"40-45%",200,12,0.4375,32,12,32,1,2
"40-45%",200,12,0.4375,32,13,32,1,2
"40-45%",200,12,0.4375,32,14,32,1,2
"40-45%",200,12,0.4375,32,15,32,1,2
"20-25%",201,19,0.21875,1,1,31,0.864935905371599,1
"20-25%",201,19,0.21875,1,2,31,0.87077168272868,1
"20-25%",201,19,0.21875,1,3,31,0.87077168272868,1
"20-25%",201,19,0.21875,1,4,31,0.87077168272868,1
"20-25%",201,19,0.21875,1,5,30,0.87077168272868,1
"20-25%",201,19,0.21875,1,6,31,0.87077168272868,1
"20-25%",201,19,0.21875,1,7,31,0.87077168272868,1
"20-25%",201,19,0.21875,1,8,31,0.87077168272868,1
"20-25%",201,19,0.21875,1,9,31,0.87077168272868,2
"20-25%",201,19,0.21875,1,10,31,0.87077168272868,1
"20-25%",201,19,0.21875,1,11,30,0.87077168272868,1
"20-25%",201,19,0.21875,1,12,31,0.87077168272868,1
"20-25%",201,19,0.21875,1,13,31,0.87077168272868,1
"20-25%",201,19,0.21875,1,14,31,0.87077168272868,1
"20-25%",201,19,0.21875,1,15,31,0.87077168272868,1
"20-25%",201,19,0.21875,2,1,30,0.736955053388985,1
"20-25%",201,19,0.21875,2,2,30,0.757248994936475,1
"20-25%",201,19,0.21875,2,3,30,0.736955053388985,1
"20-25%",201,19,0.21875,2,4,30,0.757248994936475,1
"20-25%",201,19,0.21875,2,5,30,0.757248994936475,1
"20-25%",201,19,0.21875,2,6,30,0.757248994936475,1
"20-25%",201,19,0.21875,2,7,30,0.757248994936475,1
"20-25%",201,19,0.21875,2,8,30,0.757248994936475,1
"20-25%",201,19,0.21875,2,9,30,0.739550657058075,1
"20-25%",201,19,0.21875,2,10,30,0.757248994936475,1
"20-25%",201,19,0.21875,2,11,30,0.739550657058075,1
"20-25%",201,19,0.21875,2,12,30,0.739550657058075,1
"20-25%",201,19,0.21875,2,13,30,0.757248994936475,1
"20-25%",201,19,0.21875,2,14,30,0.739550657058075,1
"20-25%",201,19,0.21875,2,15,30,0.739550657058075,1
"20-25%",201,19,0.21875,3,1,29,0.655518980608224,1
"20-25%",201,19,0.21875,3,2,29,0.632611906255878,1
"20-25%",201,19,0.21875,3,3,29,0.632611906255878,1
"20-25%",201,19,0.21875,3,4,28,0.655518980608224,0
"20-25%",201,19,0.21875,3,5,28,0.655518980608224,0
"20-25%",201,19,0.21875,3,6,29,0.655518980608224,1
"20-25%",201,19,0.21875,3,7,29,0.614436488413877,1
"20-25%",201,19,0.21875,3,8,29,0.632611906255878,1
"20-25%",201,19,0.21875,3,9,29,0.632611906255878,1
"20-25%",201,19,0.21875,3,10,29,0.655518980608224,1
"20-25%",201,19,0.21875,3,11,29,0.655518980608224,1
"20-25%",201,19,0.21875,3,12,29,0.655518980608224,1
"20-25%",201,19,0.21875,3,13,29,0.614436488413877,1
"20-25%",201,19,0.21875,3,14,28,0.632611906255878,0
"20-25%",201,19,0.21875,3,15,28,0.655518980608224,0
"20-25%",201,19,0.21875,4,1,28,0.56308318190117,1
"20-25%",201,19,0.21875,4,2,28,0.539089438579335,1
"20-25%",201,19,0.21875,4,3,28,0.539089438579335,1
"20-25%",201,19,0.21875,4,4,27,0.513827893175074,0
"20-25%",201,19,0.21875,4,5,28,0.513827893175074,1
"20-25%",201,19,0.21875,4,6,28,0.539089438579335,1
"20-25%",201,19,0.21875,4,7,28,0.539089438579335,1
"20-25%",201,19,0.21875,4,8,28,0.539089438579335,1
"20-25%",201,19,0.21875,4,9,28,0.513827893175074,1
"20-25%",201,19,0.21875,4,10,28,0.56308318190117,1
"20-25%",201,19,0.21875,4,11,28,0.56308318190117,1
"20-25%",201,19,0.21875,4,12,28,0.513827893175074,1
"20-25%",201,19,0.21875,4,13,28,0.56308318190117,1
"20-25%",201,19,0.21875,4,14,28,0.539089438579335,1
"20-25%",201,19,0.21875,4,15,27,0.539089438579335,0
"20-25%",201,19,0.21875,5,1,27,0.45588040536995,1
"20-25%",201,19,0.21875,5,2,27,0.45588040536995,1
"20-25%",201,19,0.21875,5,3,27,0.428474954993477,1
"20-25%",201,19,0.21875,5,4,27,0.478343469219257,1
"20-25%",201,19,0.21875,5,5,27,0.45588040536995,1
"20-25%",201,19,0.21875,5,6,27,0.428474954993477,1
"20-25%",201,19,0.21875,5,7,27,0.428474954993477,1
"20-25%",201,19,0.21875,5,8,26,0.45588040536995,0
"20-25%",201,19,0.21875,5,9,27,0.478343469219257,1
"20-25%",201,19,0.21875,5,10,27,0.478343469219257,1
"20-25%",201,19,0.21875,5,11,27,0.478343469219257,1
"20-25%",201,19,0.21875,5,12,27,0.428474954993477,1
"20-25%",201,19,0.21875,5,13,27,0.45588040536995,1
"20-25%",201,19,0.21875,5,14,27,0.478343469219257,1
"20-25%",201,19,0.21875,5,15,26,0.478343469219257,0
"20-25%",201,19,0.21875,6,1,25,0.381029478840382,0
"20-25%",201,19,0.21875,6,2,26,0.354492890892525,1
"20-25%",201,19,0.21875,6,3,26,0.381029478840382,1
"20-25%",201,19,0.21875,6,4,26,0.288375303739754,1
"20-25%",201,19,0.21875,6,5,26,0.381029478840382,1
"20-25%",201,19,0.21875,6,6,26,0.381029478840382,1
"20-25%",201,19,0.21875,6,7,26,0.400302091418813,1
"20-25%",201,19,0.21875,6,8,26,0.400302091418813,1
"20-25%",201,19,0.21875,6,9,26,0.400302091418813,1
"20-25%",201,19,0.21875,6,10,25,0.322831708350996,0
"20-25%",201,19,0.21875,6,11,25,0.354492890892525,0
"20-25%",201,19,0.21875,6,12,26,0.381029478840382,1
"20-25%",201,19,0.21875,6,13,26,0.381029478840382,1
"20-25%",201,19,0.21875,6,14,26,0.400302091418813,1
"20-25%",201,19,0.21875,6,15,26,0.354492890892525,1
"20-25%",201,19,0.21875,7,1,25,0.328370882780884,1
"20-25%",201,19,0.21875,7,2,25,0.31330852566113,1
"20-25%",201,19,0.21875,7,3,25,0.289514926004723,1
"20-25%",201,19,0.21875,7,4,24,0.328370882780884,0
"20-25%",201,19,0.21875,7,5,25,0.328370882780884,1
"20-25%",201,19,0.21875,7,6,25,0.31330852566113,1
"20-25%",201,19,0.21875,7,7,25,0.328370882780884,1
"20-25%",201,19,0.21875,7,8,25,0.289514926004723,1
"20-25%",201,19,0.21875,7,9,25,0.31330852566113,1
"20-25%",201,19,0.21875,7,10,25,0.289514926004723,1
"20-25%",201,19,0.21875,7,11,25,0.328370882780884,1
"20-25%",201,19,0.21875,7,12,25,0.31330852566113,1
"20-25%",201,19,0.21875,7,13,25,0.31330852566113,1
"20-25%",201,19,0.21875,7,14,24,0.289514926004723,0
"20-25%",201,19,0.21875,7,15,24,0.31330852566113,0
"20-25%",201,19,0.21875,8,1,24,0.251969331396466,1
"20-25%",201,19,0.21875,8,2,23,0.203459351876043,0
"20-25%",201,19,0.21875,8,3,24,0.203459351876043,1
"20-25%",201,19,0.21875,8,4,23,0.262238771608176,0
"20-25%",201,19,0.21875,8,5,24,0.251969331396466,1
"20-25%",201,19,0.21875,8,6,24,0.251969331396466,1
"20-25%",201,19,0.21875,8,7,23,0.251969331396466,0
"20-25%",201,19,0.21875,8,8,24,0.262238771608176,1
"20-25%",201,19,0.21875,8,9,24,0.262238771608176,1
"20-25%",201,19,0.21875,8,10,23,0.232076449063374,0
"20-25%",201,19,0.21875,8,11,24,0.251969331396466,1
"20-25%",201,19,0.21875,8,12,24,0.262238771608176,1
"20-25%",201,19,0.21875,8,13,23,0.232076449063374,0
"20-25%",201,19,0.21875,8,14,23,0.232076449063374,0
"20-25%",201,19,0.21875,8,15,23,0.232076449063374,0
"20-25%",201,19,0.21875,9,1,23,0.15642254251254,1
"20-25%",201,19,0.21875,9,2,23,0.15642254251254,1
"20-25%",201,19,0.21875,9,3,18,0.201772560503421,1
"20-25%",201,19,0.21875,9,4,23,0.15642254251254,1
"20-25%",201,19,0.21875,9,5,23,0.196584959219205,1
"20-25%",201,19,0.21875,9,6,23,0.181280570814629,1
